 time                v(vi1)              v(vo1)              v(vo2)              v(vo3)             
 4.800000000000e-08  1.105370925659e-01  1.132591768517e-01  1.139223706475e-01  1.137571639461e-01 
 5.000000000000e-08  3.236543380697e-01  3.115058382486e-01  3.135416472192e-01  3.146257181027e-01 
 5.200000000000e-08  4.691170920607e-01  4.802492103278e-01  4.745694337247e-01  4.737673991293e-01 
 5.400000000000e-08  1.308829091193e-01  1.354083900118e-01  1.362840844572e-01  1.359868777258e-01 
 5.600000000000e-08  2.763456597353e-01  2.658690921765e-01  2.665882220169e-01  2.674816866402e-01 
 5.800000000000e-08  4.894629081421e-01  4.946944867330e-01  4.924682837284e-01  4.920553986419e-01 
 6.000000000000e-08  1.606915324366e-01  1.670562124276e-01  1.678902450174e-01  1.674216570083e-01 
 6.200000000000e-08  2.303605404208e-01  2.216297896758e-01  2.214611720117e-01  2.221433085872e-01 
 6.400000000000e-08  4.992074841041e-01  4.976760027572e-01  4.995664341205e-01  4.995940870266e-01 
 6.600000000000e-08  1.982950456868e-01  2.065521700979e-01  2.069751211140e-01  2.063007404729e-01 
 6.800000000000e-08  1.882720393946e-01  1.813010138681e-01  1.806603800685e-01  1.811407466009e-01 
 7.000000000000e-08  4.978055702685e-01  4.902385291055e-01  4.955134750801e-01  4.959745083122e-01 
 7.200000000000e-08  2.415893754273e-01  2.518040740764e-01  2.513359445673e-01  2.504414323883e-01 
 7.400000000000e-08  1.524351838750e-01  1.472205704832e-01  1.464583978720e-01  1.467663802255e-01 
 7.600000000000e-08  4.853356095635e-01  4.734792915595e-01  4.805783155441e-01  4.814100527371e-01 
 7.800000000000e-08  2.881520232928e-01  3.003657496929e-01  2.984581101483e-01  2.973626469611e-01 
 8.000000000000e-08  1.248551954346e-01  1.213939859533e-01  1.207747175502e-01  1.209468581223e-01 
 8.200000000000e-08  4.624953483136e-01  4.483467615517e-01  4.556241753011e-01  4.567221070022e-01 
 8.400000000000e-08  3.353776148824e-01  3.494950402729e-01  3.456620926237e-01  3.444261909600e-01 
 8.600000000000e-08  1.070752894855e-01  1.053694004025e-01  1.050669496578e-01  1.051346166827e-01 
 8.800000000000e-08  4.305627944208e-01  4.158163601721e-01  4.220547081753e-01  4.232928057793e-01 
 9.000000000000e-08  3.806236813297e-01  3.961390470891e-01  3.902631052974e-01  3.889873591020e-01 
 9.200000000000e-08  1.000903259404e-01  1.001464581589e-01  1.002453639789e-01  1.002250701111e-01 
 9.400000000000e-08  3.913247074932e-01  3.771523962777e-01  3.817351534262e-01  3.829877460072e-01 
 9.600000000000e-08  4.213585164578e-01  4.369269048522e-01  4.297324035398e-01  4.285456775921e-01 
 9.800000000000e-08  1.042911426500e-01  1.061205320547e-01  1.066161847481e-01  1.065043736608e-01 
 1.000000000000e-07  3.469766221897e-01  3.340598142280e-01  3.368923055658e-01  3.380528770058e-01 
 1.020000000000e-07  4.553028363024e-01  4.685875352015e-01  4.618479933992e-01  4.608866075661e-01 
 1.040000000000e-07  1.194426863943e-01  1.230629657108e-01  1.238576204195e-01  1.236310526896e-01 
 1.060000000000e-07  2.999999988945e-01  2.886718159032e-01  2.899972797668e-01  2.909909685340e-01 
 1.080000000000e-07  4.805573145559e-01  4.889510957279e-01  4.848231697745e-01  4.842057596730e-01 
 1.100000000000e-07  1.446971650911e-01  1.501367213872e-01  1.510309641366e-01  1.506529677065e-01 
 1.120000000000e-07  2.530233756624e-01  2.434156278744e-01  2.436356548270e-01  2.444240619094e-01 
 1.140000000000e-07  4.957112984599e-01  4.975627057362e-01  4.974065025266e-01  4.972110295897e-01 
 0.000000000000e+00  3.000000000005e-01  8.711485691466e-04  8.904071387713e-04  2.617087587060e-03 
 2.000000000000e-09  4.691168396869e-01  4.807009652853e-01  4.748557425481e-01  4.740164154249e-01 
 4.000000000000e-09  1.194429560907e-01  1.232956894293e-01  1.241432935574e-01  1.239005088216e-01 
 6.000000000000e-09  3.236543025031e-01  3.108295018044e-01  3.129570925303e-01  3.141004984520e-01 
 8.000000000000e-09  4.553026045781e-01  4.692186662129e-01  4.622020264004e-01  4.611925722414e-01 
 1.000000000000e-08  1.105373755317e-01  1.134381669767e-01  1.141482138157e-01  1.139707226503e-01 
 1.200000000000e-08  3.469765518054e-01  3.333412215864e-01  3.363065438005e-01  3.375313343142e-01 
 1.400000000000e-08  4.393082613285e-01  4.548506549251e-01  4.472488925035e-01  4.461008472049e-01 
 1.600000000000e-08  1.042914349130e-01  1.062463697004e-01  1.067796381574e-01  1.066589918056e-01 
 1.800000000000e-08  3.696393532943e-01  3.552784632532e-01  3.591492345970e-01  3.604357643705e-01 
 2.000000000000e-08  4.213583354573e-01  4.378099771178e-01  4.302039164019e-01  4.289521390637e-01 
 2.200000000000e-08  1.007928135497e-01  1.018067097258e-01  1.021371321604e-01  1.020669911110e-01 
 2.400000000000e-08  3.913245709142e-01  3.763630506301e-01  3.811697689975e-01  3.824938506063e-01 
 2.600000000000e-08  4.017048045771e-01  4.184221184728e-01  4.113056457876e-01  4.099866180437e-01 
 2.800000000000e-08  1.000906244166e-01  1.001673443847e-01  1.002813977228e-01  1.002579570472e-01 
 3.000000000000e-08  4.117277917444e-01  3.963410688499e-01  4.020640075211e-01  4.033974769432e-01 
 3.200000000000e-08  3.806235611802e-01  3.970927208728e-01  3.908202902465e-01  3.894703899349e-01 
 3.400000000000e-08  1.021947247099e-01  1.013373987230e-01  1.012336515636e-01  1.012558690997e-01 
 3.600000000000e-08  4.305625992889e-01  4.149866618911e-01  4.215430518373e-01  4.228545902530e-01 
 3.800000000000e-08  3.584105397137e-01  3.742651293460e-01  3.690379029671e-01  3.676917682657e-01 
 4.000000000000e-08  1.070755774738e-01  1.052867323203e-01  1.049755659319e-01  1.050451901224e-01 
 4.200000000000e-08  4.475645941359e-01  4.321038392484e-01  4.393370310090e-01  4.405932213291e-01 
 4.400000000000e-08  3.353775623068e-01  3.503839691309e-01  3.462681170724e-01  3.449572063207e-01 
 4.600000000000e-08  1.146646662344e-01  1.119462661684e-01  1.114497629936e-01  1.115711654051e-01 
 4.800000000000e-08  4.624951055469e-01  4.475257314712e-01  4.551986530924e-01  4.563652338792e-01 
 5.000000000000e-08  3.118479614736e-01  3.258741936570e-01  3.228355155553e-01  3.215869477027e-01 
 5.200000000000e-08  1.248554568211e-01  1.212088770646e-01  1.205608469783e-01  1.207406720896e-01 
 5.400000000000e-08  4.751445418702e-01  4.611109590763e-01  4.689064892306e-01  4.699497531417e-01 
 5.600000000000e-08  2.881520412326e-01  3.011347341872e-01  2.990747263784e-01  2.979104601064e-01 
 5.800000000000e-08  1.375048928724e-01  1.329308604909e-01  1.321769516881e-01  1.324236033166e-01 
 6.000000000000e-08  4.853353327465e-01  4.727371761946e-01  4.802679599070e-01  4.811562296703e-01 
 6.200000000000e-08  2.646224403615e-01  2.765401403500e-01  2.753253421159e-01  2.742617216731e-01 
 6.400000000000e-08  1.524354040341e-01  1.469339580800e-01  1.461317746915e-01  1.464547644235e-01 
 6.600000000000e-08  4.929244218117e-01  4.822923917320e-01  4.891219945940e-01  4.898270981541e-01 
 6.800000000000e-08  2.415894628793e-01  2.524440365791e-01  2.519267662959e-01  2.509744325235e-01 
 7.000000000000e-08  1.694373986574e-01  1.630079423982e-01  1.622270633620e-01  1.626362516060e-01 
 7.200000000000e-08  4.978052748896e-01  4.896652957844e-01  4.953413365755e-01  4.958399957538e-01 
 7.400000000000e-08  2.193764413006e-01  2.291812889118e-01  2.292130866990e-01  2.283772256819e-01 
 7.600000000000e-08  1.882722060072e-01  1.809137498652e-01  1.802355123729e-01  1.807402771016e-01 
 7.800000000000e-08  4.999093755030e-01  4.947364498779e-01  4.988344643369e-01  4.991095093777e-01 
 8.000000000000e-08  1.982951977571e-01  2.070682354956e-01  2.075080702428e-01  2.067889515736e-01 
 8.200000000000e-08  2.086754266738e-01  2.003871516802e-01  1.999040273376e-01  2.005123991851e-01 
 8.400000000000e-08  4.992071866909e-01  4.973727426402e-01  4.995470999081e-01  4.995884265428e-01 
 8.600000000000e-08  1.786416666975e-01  1.864013859099e-01  1.871203658200e-01  1.865141086661e-01 
 8.800000000000e-08  2.303606441644e-01  2.211429516377e-01  2.209573051058e-01  2.216751101470e-01 
 9.000000000000e-08  4.957085656457e-01  4.974278240890e-01  4.974632732506e-01  4.972684699709e-01 
 9.200000000000e-08  1.606917406165e-01  1.674551746626e-01  1.683389917716e-01  1.678384897661e-01 
 9.400000000000e-08  2.530234455595e-01  2.428796966789e-01  2.431016778816e-01  2.439317310175e-01 
 9.600000000000e-08  4.894626253363e-01  4.947510533040e-01  4.926059100377e-01  4.921805015186e-01 
 9.800000000000e-08  1.446973971301e-01  1.504792410754e-01  1.514291744921e-01  1.510251091433e-01 
 1.000000000000e-07  2.763456948047e-01  2.652848776580e-01  2.660291659361e-01  2.669705581789e-01 
 1.020000000000e-07  4.805570450754e-01  4.892064179180e-01  4.850369121039e-01  4.843941881331e-01 
 1.040000000000e-07  1.308831617603e-01  1.356955658669e-01  1.366285945905e-01  1.363104702741e-01 
 1.060000000000e-07  2.999999986449e-01  2.880405791576e-01  2.894216823265e-01  2.904692041636e-01 
 1.080000000000e-07  4.691168396865e-01  4.807009658918e-01  4.748567027775e-01  4.740171291080e-01 
 1.100000000000e-07  1.194429560906e-01  1.232956894293e-01  1.241440875055e-01  1.239012277595e-01 
 1.120000000000e-07  3.236543025036e-01  3.108295018045e-01  3.129553327632e-01  3.140990729813e-01 
 1.140000000000e-07  4.553047725436e-01  4.692215403452e-01  4.622054942593e-01  4.611957013563e-01 
 0.000000000000e+00  3.000000000005e-01  8.711479560641e-04  8.904066314912e-04  2.617087240441e-03 
 2.000000000000e-09  4.553023570674e-01  4.698266019639e-01  4.625533833805e-01  4.614966683310e-01 
 4.000000000000e-09  1.042917470589e-01  1.063742544952e-01  1.069463692898e-01  1.068165931967e-01 
 6.000000000000e-09  3.913244250662e-01  3.755782061955e-01  3.806035367038e-01  3.819990125807e-01 
 8.000000000000e-09  3.806234328285e-01  3.980477902388e-01  3.913766677638e-01  3.899527048364e-01 
 1.000000000000e-08  1.070758850677e-01  1.052060047989e-01  1.048870980629e-01  1.049584619285e-01 
 1.200000000000e-08  4.624948462768e-01  4.467071631033e-01  4.547711076179e-01  4.560066451890e-01 
 1.400000000000e-08  2.881520603650e-01  3.019100452844e-01  2.996919458892e-01  2.984585074975e-01 
 1.600000000000e-08  1.524356391943e-01  1.466495065215e-01  1.458082409681e-01  1.461458856199e-01 
 1.800000000000e-08  4.978049594143e-01  4.890839468235e-01  4.951656083909e-01  4.957028362228e-01 
 2.000000000000e-08  1.982953601516e-01  2.075879828505e-01  2.080423258073e-01  2.072780481093e-01 
 2.200000000000e-08  2.303607549945e-01  2.206588960147e-01  2.204569474899e-01  2.212097723556e-01 
 2.400000000000e-08  4.894623232769e-01  4.947830535494e-01  4.927386105658e-01  4.923021316280e-01 
 2.600000000000e-08  1.308834315786e-01  1.359851580998e-01  1.369748684817e-01  1.366355387859e-01 
 2.800000000000e-08  3.236542645445e-01  3.101570214551e-01  3.123726348177e-01  3.135750945971e-01 
 3.000000000000e-08  4.393080393449e-01  4.556115005217e-01  4.476633461661e-01  4.464583801891e-01 
 3.200000000000e-08  1.007931312468e-01  1.018818586043e-01  1.022404002543e-01  1.021641566401e-01 
 3.400000000000e-08  4.117276133739e-01  3.955311474020e-01  4.015197770521e-01  4.029265677537e-01 
 3.600000000000e-08  3.584104467947e-01  3.752028388826e-01  3.696243930786e-01  3.682025090985e-01 
 3.800000000000e-08  1.146649616992e-01  1.118142157444e-01  1.112990262176e-01  1.114248758424e-01 
 4.000000000000e-08  4.751442624513e-01  4.603200884106e-01  4.685325140796e-01  4.696398270167e-01 
 4.200000000000e-08  2.646224970134e-01  2.772499949796e-01  2.759347119765e-01  2.748068423145e-01 
 4.400000000000e-08  1.694376066850e-01  1.626731686298e-01  1.618521218031e-01  1.622803619013e-01 
 4.600000000000e-08  4.999090567005e-01  4.942732124826e-01  4.987334486193e-01  4.990357565584e-01 
 4.800000000000e-08  1.786418604176e-01  1.868613644421e-01  1.876159125387e-01  1.869710368755e-01 
 5.000000000000e-08  2.530235202408e-01  2.423467805327e-01  2.425701545817e-01  2.434412907352e-01 
 5.200000000000e-08  4.805567572434e-01  4.894352281559e-01  4.852460596912e-01  4.845793949626e-01 
 5.400000000000e-08  1.194432441280e-01  1.235306687481e-01  1.244330482755e-01  1.241735861521e-01 
 5.600000000000e-08  3.469764766597e-01  3.326267655482e-01  3.357193970042e-01  3.370084114960e-01 
 5.800000000000e-08  4.213581421171e-01  4.386821123831e-01  4.306745164620e-01  4.293579259708e-01 
 6.000000000000e-08  1.000909432052e-01  1.001901813298e-01  1.003205128804e-01  1.002936911600e-01 
 6.200000000000e-08  4.305623908996e-01  4.141611475352e-01  4.210291575868e-01  4.224144251198e-01 
 6.400000000000e-08  3.353775061252e-01  3.512794026842e-01  3.468751476203e-01  3.454888093913e-01 
 6.600000000000e-08  1.248557360089e-01  1.210257769037e-01  1.203496220455e-01  1.205368926191e-01 
 6.800000000000e-08  4.853350371025e-01  4.719935796631e-01  4.799542678916e-01  4.808998482604e-01 
 7.000000000000e-08  2.415895562553e-01  2.530888770264e-01  2.525195537713e-01  2.515087984049e-01 
 7.200000000000e-08  1.882723839814e-01  1.805288983139e-01  1.798133205154e-01  1.803420658629e-01 
 7.400000000000e-08  4.992068690360e-01  4.970527109598e-01  4.995233792550e-01  4.995796548208e-01 
 7.600000000000e-08  1.606919629431e-01  1.678570346470e-01  1.687899442786e-01  1.682570841209e-01 
 7.800000000000e-08  2.763457322894e-01  2.647039403212e-01  2.654728958198e-01  2.664615399046e-01 
 8.000000000000e-08  4.691165701240e-01  4.811265364516e-01  4.751392204779e-01  4.742634977140e-01 
 8.200000000000e-08  1.105376777445e-01  1.136192920038e-01  1.143777211097e-01  1.141875763256e-01 
 8.400000000000e-08  3.696392420161e-01  3.545260503637e-01  3.585674686746e-01  3.599225627379e-01 
 8.600000000000e-08  4.017046425940e-01  4.193582300267e-01  4.118244502986e-01  4.104347030794e-01 
 8.800000000000e-08  1.021950401149e-01  1.013082904199e-01  1.012085642254e-01  1.012299666175e-01 
 9.000000000000e-08  4.475643586532e-01  4.312745938287e-01  4.388616438062e-01  4.401902840154e-01 
 9.200000000000e-08  3.118479428183e-01  3.267129333291e-01  3.234534206162e-01  3.221315704275e-01 
 9.400000000000e-08  1.375051518643e-01  1.326969647784e-01  1.319076166129e-01  1.321651165989e-01 
 9.600000000000e-08  4.929241140920e-01  4.816179924063e-01  4.888744956035e-01  4.896284312108e-01 
 9.800000000000e-08  2.193765700897e-01  2.297626470055e-01  2.297811567013e-01  2.288932638773e-01 
 1.000000000000e-07  2.086755720967e-01  1.999525084534e-01  1.994393329791e-01  2.000771048788e-01 
 1.020000000000e-07  4.957082535978e-01  4.972743201309e-01  4.975180871972e-01  4.973252821577e-01 
 1.040000000000e-07  1.446976449417e-01  1.508243872814e-01  1.518304463725e-01  1.513998289228e-01 
 1.060000000000e-07  2.999999984057e-01  2.874129044265e-01  2.888475859772e-01  2.899484317787e-01 
 1.080000000000e-07  4.553023570673e-01  4.698266026866e-01  4.625546220306e-01  4.614975874203e-01 
 1.100000000000e-07  1.042917470589e-01  1.063742544952e-01  1.069468523881e-01  1.068170344476e-01 
 1.120000000000e-07  3.913244250667e-01  3.755782061959e-01  3.806016683251e-01  3.819975721101e-01 
 1.140000000000e-07  3.806246858576e-01  3.980494757228e-01  3.913800119805e-01  3.899555487500e-01 
 0.000000000000e+00  3.000000000005e-01  8.711473429825e-04  8.904061243561e-04  2.617086893893e-03 
 2.000000000000e-09  4.393078053738e-01  4.563536742912e-01  4.480740213852e-01  4.468131816010e-01 
 4.000000000000e-09  1.000912792226e-01  1.002149682091e-01  1.003625222697e-01  1.003321052677e-01 
 6.000000000000e-09  4.475641104346e-01  4.304489169630e-01  4.383867758195e-01  4.397874542645e-01 
 8.000000000000e-09  2.881520805451e-01  3.026917805576e-01  3.003107976603e-01  2.990076156547e-01 
 1.000000000000e-08  1.694378259449e-01  1.623406538843e-01  1.614799438672e-01  1.619268670826e-01 
 1.200000000000e-08  4.992065342150e-01  4.967168689138e-01  4.994953346140e-01  4.995678000699e-01 
 1.400000000000e-08  1.446979061553e-01  1.511721820954e-01  1.522334527950e-01  1.517759446457e-01 
 1.600000000000e-08  3.236542245205e-01  3.094883443161e-01  3.117899508659e-01  3.130508673075e-01 
 1.800000000000e-08  4.213579383383e-01  4.395421577679e-01  4.311412984621e-01  4.297608837576e-01 
 2.000000000000e-08  1.021953725643e-01  1.012811153435e-01  1.011865275466e-01  1.012068984714e-01 
 2.200000000000e-08  4.624945729859e-01  4.458911440496e-01  4.543408848285e-01  4.556458622166e-01 
 2.400000000000e-08  2.646225567403e-01  2.779655751123e-01  2.765455382042e-01  2.753528886834e-01 
 2.600000000000e-08  1.882725715631e-01  1.801464420134e-01  1.793941902701e-01  1.799464602532e-01 
 2.800000000000e-08  4.957079246885e-01  4.971007481032e-01  4.975682755627e-01  4.973788192814e-01 
 3.000000000000e-08  1.308837159868e-01  1.362771821096e-01  1.373248344087e-01  1.369638086711e-01 
 3.200000000000e-08  3.469763974394e-01  3.319163867543e-01  3.351342642488e-01  3.364868176897e-01 
 3.400000000000e-08  4.017044718683e-01  4.202891175323e-01  4.123393692236e-01  4.108798310273e-01 
 3.600000000000e-08  1.070762092820e-01  1.051272137834e-01  1.048014449742e-01  1.048743359407e-01 
 3.800000000000e-08  4.751439679249e-01  4.595302183560e-01  4.681558324573e-01  4.693277313701e-01 
 4.000000000000e-08  2.415896546905e-01  2.537386946412e-01  2.531135953623e-01  2.520439406848e-01 
 4.200000000000e-08  2.086757253671e-01  1.995204257308e-01  1.989780584539e-01  1.996446683554e-01 
 4.400000000000e-08  4.894620048966e-01  4.947913798904e-01  4.928672646969e-01  4.924209728002e-01 
 4.600000000000e-08  1.194435477383e-01  1.237679140306e-01  1.247253451410e-01  1.244488858192e-01 
 4.800000000000e-08  3.696391247115e-01  3.537779426843e-01  3.579879111375e-01  3.594108054531e-01 
 5.000000000000e-08  3.806232975525e-01  3.990034085357e-01  3.919328823558e-01  3.904348037139e-01 
 5.200000000000e-08  1.146652731273e-01  1.116841244891e-01  1.111511118870e-01  1.112811825877e-01 
 5.400000000000e-08  4.853347254747e-01  4.712488222848e-01  4.796377512148e-01  4.806412585337e-01 
 5.600000000000e-08  2.193767058518e-01  2.303483084933e-01  2.303502753155e-01  2.294099317787e-01 
 5.800000000000e-08  2.303608718015e-01  2.201775968582e-01  2.199573925700e-01  2.207449599555e-01 
 6.000000000000e-08  4.805564538613e-01  4.896381313638e-01  4.854513034934e-01  4.847619046954e-01 
 6.200000000000e-08  1.105379962949e-01  1.138025584582e-01  1.146096771069e-01  1.144066137204e-01 
 6.400000000000e-08  3.913242713238e-01  3.747978012947e-01  3.800359002644e-01  3.815028001931e-01 
 6.600000000000e-08  3.584103488669e-01  3.761449633668e-01  3.702107845966e-01  3.687130306510e-01 
 6.800000000000e-08  1.248560302792e-01  1.208446782034e-01  1.201413301771e-01  1.203357880854e-01 
 7.000000000000e-08  4.929237897370e-01  4.809396096270e-01  4.886239576247e-01  4.894274482296e-01 
 7.200000000000e-08  1.982955313345e-01  2.081114708635e-01  2.085807511488e-01  2.077704657121e-01 
 7.400000000000e-08  2.530235989450e-01  2.418168477797e-01  2.420396378410e-01  2.429515127184e-01 
 7.600000000000e-08  4.691162859987e-01  4.815260681372e-01  4.754179228005e-01  4.745072064403e-01 
 7.800000000000e-08  1.042920760777e-01  1.065041899854e-01  1.071165238035e-01  1.069773069716e-01 
 8.000000000000e-08  4.117274253515e-01  3.947256427029e-01  4.009742750804e-01  4.024544033099e-01 
 8.200000000000e-08  3.353774469206e-01  3.521811667000e-01  3.474820731909e-01  3.460201428351e-01 
 8.400000000000e-08  1.375054248456e-01  1.324651334367e-01  1.316414218644e-01  1.319094608907e-01 
 8.600000000000e-08  4.978046268865e-01  4.884951421202e-01  4.949852676624e-01  4.955623459172e-01 
 8.800000000000e-08  1.786420646183e-01  1.873246302535e-01  1.881152018722e-01  1.874309942326e-01 
 9.000000000000e-08  2.763457717860e-01  2.641262419197e-01  2.649178747488e-01  2.659533486269e-01 
 9.200000000000e-08  4.553020961884e-01  4.704109431998e-01  4.629022567539e-01  4.617990515630e-01 
 9.400000000000e-08  1.007934661152e-01  1.019589956792e-01  1.023468380729e-01  1.022642320830e-01 
 9.600000000000e-08  4.305621712372e-01  4.133397905988e-01  4.205140688708e-01  4.219730839136e-01 
 9.800000000000e-08  3.118479231681e-01  3.275584628852e-01  3.240711577513e-01  3.226758375352e-01 
 1.000000000000e-07  1.524358870544e-01  1.463672044849e-01  1.454862686787e-01  1.458383545408e-01 
 1.020000000000e-07  4.999087206667e-01  4.937985001448e-01  4.986279405644e-01  4.989588044436e-01 
 1.040000000000e-07  1.606921972951e-01  1.682618234237e-01  1.692442436911e-01  1.686784350358e-01 
 1.060000000000e-07  2.999999981402e-01  2.867887462074e-01  2.882750014145e-01  2.894286633555e-01 
 1.080000000000e-07  4.393078053735e-01  4.563536750922e-01  4.480755396517e-01  4.468143104043e-01 
 1.100000000000e-07  1.000912792226e-01  1.002149682092e-01  1.003626522091e-01  1.003322203758e-01 
 1.120000000000e-07  4.475641104343e-01  4.304489169630e-01  4.383850642476e-01  4.397861971022e-01 
 1.140000000000e-07  2.881518744213e-01  3.026915930351e-01  3.003129224019e-01  2.990092915688e-01 
 0.000000000000e+00  3.000000000018e-01  8.711467299780e-04  8.904056171899e-04  2.617086547070e-03 
 2.000000000000e-09  4.213577241224e-01  4.403890264178e-01  4.316057607514e-01  4.301621412692e-01 
 4.000000000000e-09  1.070765501163e-01  1.050503583477e-01  1.047188776338e-01  1.047930700452e-01 
 6.000000000000e-09  4.853343978634e-01  4.705031934669e-01  4.793186395204e-01  4.803806126513e-01 
 8.000000000000e-09  1.982957113070e-01  2.086387622721e-01  2.091196733203e-01  2.082630722417e-01 
 1.000000000000e-08  2.763458132934e-01  2.635517457617e-01  2.643662695459e-01  2.654478060737e-01 
 1.200000000000e-08  4.393075594165e-01  4.570764048897e-01  4.484820124833e-01  4.471660746044e-01 
 1.400000000000e-08  1.021957220573e-01  1.012558742136e-01  1.011674248636e-01  1.011865465462e-01 
 1.600000000000e-08  4.751436582902e-01  4.587415154943e-01  4.677769057450e-01  4.690137866081e-01 
 1.800000000000e-08  2.193768485880e-01  2.309383557761e-01  2.309215490522e-01  2.299281558069e-01 
 2.000000000000e-08  2.530236816709e-01  2.412898684350e-01  2.415124307855e-01  2.424643632918e-01 
 2.200000000000e-08  4.553018219423e-01  4.709714090637e-01  4.632455035050e-01  4.620973941583e-01 
 2.400000000000e-08  1.000916324684e-01  1.002417074881e-01  1.004076151142e-01  1.003733656324e-01 
 2.600000000000e-08  4.624942856741e-01  4.450777485292e-01  4.539087289027e-01  4.552834158946e-01 
 2.800000000000e-08  2.415897581868e-01  2.543935917827e-01  2.537097653926e-01  2.525805801638e-01 
 3.000000000000e-08  2.303609945843e-01  2.196990300355e-01  2.194610245931e-01  2.202827389588e-01 
 3.200000000000e-08  4.691159873135e-01  4.818998021997e-01  4.756921573086e-01  4.747477730831e-01 
 3.400000000000e-08  1.007938181551e-01  1.020381253938e-01  1.024559131856e-01  1.023667307201e-01 
 3.600000000000e-08  4.475638494792e-01  4.296268188190e-01  4.379086236211e-01  4.393819339397e-01 
 3.800000000000e-08  2.646226195439e-01  2.786869923613e-01  2.771584206722e-01  2.759003481563e-01 
 4.000000000000e-08  2.086758864832e-01  1.990908843447e-01  1.985184604524e-01  1.992135640788e-01 
 4.200000000000e-08  4.805561349299e-01  4.898157807981e-01  4.856520409248e-01  4.849412644996e-01 
 4.400000000000e-08  1.042924219695e-01  1.066361829826e-01  1.072891791271e-01  1.071402878884e-01 
 4.600000000000e-08  4.305619403012e-01  4.125225608907e-01  4.199994707442e-01  4.215318211943e-01 
 4.800000000000e-08  2.881521017742e-01  3.034800255280e-01  3.009315751795e-01  2.995580206340e-01 
 5.000000000000e-08  1.882727687510e-01  1.797663659366e-01  1.789767545914e-01  1.795522476561e-01 
 5.200000000000e-08  4.894616701961e-01  4.947769265237e-01  4.929914138119e-01  4.925366673631e-01 
 5.400000000000e-08  1.105383311832e-01  1.139879761134e-01  1.148447118651e-01  1.146284050028e-01 
 5.600000000000e-08  4.117272276769e-01  3.939245024222e-01  4.004295436873e-01  4.019825307161e-01 
 5.800000000000e-08  3.118479025249e-01  3.284107671911e-01  3.246883596933e-01  3.232194666206e-01 
 6.000000000000e-08  1.694380564362e-01  1.620103865599e-01  1.611095050128e-01  1.615748468880e-01 
 6.200000000000e-08  4.957075789174e-01  4.969080745628e-01  4.976141856531e-01  4.974293909724e-01 
 6.400000000000e-08  1.194438669219e-01  1.240074388718e-01  1.250208578962e-01  1.247270128370e-01 
 6.600000000000e-08  3.913241096852e-01  3.740217743866e-01  3.794692480567e-01  3.810070541847e-01 
 6.800000000000e-08  3.353773846947e-01  3.530890335705e-01  3.480882043206e-01  3.465506791520e-01 
 7.000000000000e-08  1.524361476139e-01  1.460870432027e-01  1.451680690122e-01  1.455341889341e-01 
 7.200000000000e-08  4.992061822274e-01  4.963661271426e-01  4.994627984657e-01  4.995528001177e-01 
 7.400000000000e-08  1.308840149853e-01  1.365716565312e-01  1.376781883722e-01  1.372950008540e-01 
 7.600000000000e-08  3.696390013785e-01  3.530340778957e-01  3.574076025752e-01  3.588981722915e-01 
 7.800000000000e-08  3.584102459320e-01  3.770909547887e-01  3.707960842206e-01  3.692225804712e-01 
 8.000000000000e-08  1.375057118153e-01  1.322353600676e-01  1.313779981449e-01  1.316562989500e-01 
 8.200000000000e-08  4.999083674033e-01  4.933130896929e-01  4.985185582795e-01  4.988790301641e-01 
 8.400000000000e-08  1.446981807713e-01  1.515226508967e-01  1.526412409049e-01  1.521561523180e-01 
 8.600000000000e-08  3.469763141434e-01  3.312100270537e-01  3.345484918940e-01  3.359644373516e-01 
 8.800000000000e-08  3.806231553529e-01  3.999586819001e-01  3.924876727647e-01  3.909157407027e-01 
 9.000000000000e-08  1.248563396308e-01  1.206655765876e-01  1.199357834423e-01  1.201371855487e-01 
 9.200000000000e-08  4.978042773067e-01  4.878994909852e-01  4.948014474083e-01  4.954192684335e-01 
 9.400000000000e-08  1.606924436735e-01  1.686695754641e-01  1.697008149666e-01  1.691015951920e-01 
 9.600000000000e-08  3.236541824304e-01  3.088234188721e-01  3.112067252975e-01  3.125259395017e-01 
 9.800000000000e-08  4.017042924009e-01  4.212136636830e-01  4.128542916612e-01  4.113249364261e-01 
 1.000000000000e-07  1.146656005182e-01  1.115559898143e-01  1.110059605752e-01  1.111400305715e-01 
 1.020000000000e-07  4.929234487486e-01  4.802576836182e-01  4.883694463669e-01  4.892235029237e-01 
 1.040000000000e-07  1.786422793007e-01  1.877912300367e-01  1.886168019144e-01  1.878927370674e-01 
 1.060000000000e-07  2.999999978468e-01  2.861680604629e-01  2.877039392573e-01  2.889099108760e-01 
 1.080000000000e-07  4.213577241225e-01  4.403890272423e-01  4.316075525108e-01  4.301634795924e-01 
 1.100000000000e-07  1.070765501162e-01  1.050503583477e-01  1.047186207260e-01  1.047928250426e-01 
 1.120000000000e-07  4.853343978636e-01  4.705031934669e-01  4.793173978528e-01  4.803797461658e-01 
 1.140000000000e-07  1.982937762702e-01  2.086367847348e-01  2.091197538636e-01  2.082628816901e-01 
 0.000000000000e+00  2.999999999995e-01  8.711461172948e-04  8.904051100924e-04  2.617086200019e-03 
 2.000000000000e-09  4.017041041939e-01  4.221307694266e-01  4.133641048116e-01  4.117661875408e-01 
