 time            v(vop)         
 1.60500000e-08  4.91504848e-01 
 1.80500000e-08  1.08264893e-01 
 2.00500000e-08  4.62724396e-01 
 2.20500000e-08  1.91011031e-01 
 2.40500000e-08  3.38600552e-01 
 2.60500000e-08  3.37572947e-01 
 2.80500000e-08  1.91878500e-01 
 3.00500000e-08  4.62139936e-01 
 3.20500000e-08  1.08473910e-01 
 3.40500000e-08  4.91710989e-01 
 3.60500000e-08  1.37246555e-01 
 3.80500000e-08  4.08963256e-01 
 4.00500000e-08  2.61353114e-01 
 4.20500000e-08  2.62386816e-01 
 4.40500000e-08  4.08095661e-01 
 4.60500000e-08  1.37833434e-01 
 4.80500000e-08  4.91504451e-01 
 5.00500000e-08  1.08266356e-01 
 5.20500000e-08  4.62726677e-01 
 5.40500000e-08  1.91003156e-01 
 5.60500000e-08  3.38623720e-01 
 5.80500000e-08  3.37570526e-01 
 6.00500000e-08  1.91885556e-01 
 6.20500000e-08  4.62146643e-01 
 6.40500000e-08  1.08472371e-01 
 6.60500000e-08  4.91709870e-01 
 6.80500000e-08  1.37249592e-01 
 7.00500000e-08  4.08973494e-01 
 7.20500000e-08  2.61369906e-01 
 7.40500000e-08  2.62393649e-01 
 7.60500000e-08  4.08078438e-01 
 4.05000000e-09  1.13372584e-01 
 6.05000000e-09  4.72119012e-01 
 8.05000000e-09  1.48951848e-01 
 1.00500000e-08  4.24113131e-01 
 1.20500000e-08  2.07537103e-01 
 1.40500000e-08  3.57232421e-01 
 1.60500000e-08  2.80177461e-01 
 1.80500000e-08  2.81614391e-01 
 2.00500000e-08  3.55841753e-01 
 2.20500000e-08  2.08802184e-01 
 2.40500000e-08  4.23004015e-01 
 2.60500000e-08  1.49871090e-01 
 2.80500000e-08  4.71446318e-01 
 3.00500000e-08  1.13789649e-01 
 3.20500000e-08  4.93775004e-01 
 3.40500000e-08  1.06059249e-01 
 3.60500000e-08  4.86602690e-01 
 3.80500000e-08  1.27847319e-01 
 4.00500000e-08  4.51023917e-01 
 4.20500000e-08  1.75863206e-01 
 4.40500000e-08  3.92445444e-01 
 4.60500000e-08  2.42760496e-01 
 4.80500000e-08  3.19800027e-01 
 5.00500000e-08  3.18363576e-01 
 5.20500000e-08  2.44127724e-01 
 5.40500000e-08  3.91179392e-01 
 5.60500000e-08  1.76966870e-01 
 5.80500000e-08  4.50104407e-01 
 6.00500000e-08  1.28535139e-01 
 6.20500000e-08  4.86187573e-01 
 6.40500000e-08  1.06200712e-01 
 6.60500000e-08  4.93919519e-01 
 6.80500000e-08  1.13367937e-01 
 7.00500000e-08  4.72120011e-01 
 7.20500000e-08  1.48960028e-01 
 7.40500000e-08  4.24114597e-01 
 7.60500000e-08  2.07525152e-01 
