 time            v(vop)         
 5.95000000e-08  3.80175511e-01 
 6.15000000e-08  3.41967894e-01 
 6.35000000e-08  1.20415685e-01 
 6.55000000e-08  4.71660430e-01 
 6.75000000e-08  1.96030988e-01 
 6.95000000e-08  2.34855037e-01 
 7.15000000e-08  4.55987184e-01 
 7.35000000e-08  1.04121782e-01 
 7.55000000e-08  3.80175511e-01 
 3.50000000e-09  1.50424290e-01 
 5.50000000e-09  3.29498890e-01 
 7.50000000e-09  3.57379192e-01 
 9.50000000e-09  1.32414768e-01 
 1.15000000e-08  4.78247980e-01 
 1.35000000e-08  1.27327411e-01 
 1.55000000e-08  3.64840150e-01 
 1.75000000e-08  3.21409947e-01 
 1.95000000e-08  1.56797329e-01 
 2.15000000e-08  4.73856757e-01 
 2.35000000e-08  1.10455486e-01 
 2.55000000e-08  3.97257961e-01 
 2.75000000e-08  2.84170328e-01 
 2.95000000e-08  1.86208629e-01 
 3.15000000e-08  4.62339232e-01 
 3.35000000e-08  1.00445993e-01 
 3.55000000e-08  4.25504308e-01 
 3.75000000e-08  2.47041094e-01 
 3.95000000e-08  2.19519590e-01 
 4.15000000e-08  4.44123260e-01 
 4.35000000e-08  9.76808736e-02 
 4.55000000e-08  4.48471839e-01 
 4.75000000e-08  2.11465566e-01 
 4.95000000e-08  2.55427174e-01 
 5.15000000e-08  4.19931868e-01 
 5.35000000e-08  1.02261285e-01 
 5.55000000e-08  4.65308816e-01 
 5.75000000e-08  1.78841824e-01 
 5.95000000e-08  2.92552523e-01 
 6.15000000e-08  3.90625623e-01 
 6.35000000e-08  1.13991024e-01 
 6.55000000e-08  4.75367326e-01 
 6.75000000e-08  1.50427741e-01 
 6.95000000e-08  3.29498909e-01 
 7.15000000e-08  3.57379192e-01 
 7.35000000e-08  1.32414768e-01 
 7.55000000e-08  4.78247980e-01 
 3.50000000e-09  1.18073088e-01 
 5.50000000e-09  4.12907779e-01 
 7.50000000e-09  2.27252468e-01 
 9.50000000e-09  2.76199000e-01 
 1.15000000e-08  3.72019492e-01 
 1.35000000e-08  1.46174850e-01 
 1.55000000e-08  4.67246957e-01 
 1.75000000e-08  9.90775385e-02 
 1.95000000e-08  4.57697289e-01 
 2.15000000e-08  1.63124710e-01 
 2.35000000e-08  3.49195753e-01 
 2.55000000e-08  3.00644467e-01 
 2.75000000e-08  2.04907939e-01 
 2.95000000e-08  4.30480630e-01 
 3.15000000e-08  1.08982498e-01 
 3.35000000e-08  4.76789613e-01 
 3.55000000e-08  1.18068476e-01 
 3.75000000e-08  4.12910069e-01 
 3.95000000e-08  2.27251645e-01 
 4.15000000e-08  2.76199006e-01 
 4.35000000e-08  3.72019521e-01 
 4.55000000e-08  1.46174850e-01 
 4.75000000e-08  4.67247084e-01 
 4.95000000e-08  9.90771751e-02 
 5.15000000e-08  4.57697204e-01 
 5.35000000e-08  1.63105533e-01 
 5.55000000e-08  3.49195902e-01 
 5.75000000e-08  3.00627549e-01 
 5.95000000e-08  2.04918212e-01 
 6.15000000e-08  4.30483948e-01 
 6.35000000e-08  1.08979578e-01 
 6.55000000e-08  4.76788838e-01 
 6.75000000e-08  1.18066876e-01 
 6.95000000e-08  4.12902392e-01 
